id	taluk	city_id	country_id	pin_code_id	state_id
52437	Purandar	Pune	IND	412312	MAHARASHTRA
52438	Khed	Pune	IND	412402	MAHARASHTRA
52439	Junnar	Pune	IND	410511	MAHARASHTRA
52440	Baramati	Pune	IND	412204	MAHARASHTRA
52441	Haveli	Pune	IND	412110	MAHARASHTRA
52442	Ambegaon	Pune	IND	412406	MAHARASHTRA
52443	Haveli	Pune	IND	412202	MAHARASHTRA
52444	Ambegaon	Pune	IND	410509	MAHARASHTRA
52445	Daund	Pune	IND	413802	MAHARASHTRA
52446	Baramati	Pune	IND	412102	MAHARASHTRA
52447	Ambegaon	Pune	IND	410516	MAHARASHTRA
52448	Khed	Pune	IND	410513	MAHARASHTRA
52449	Khed	Pune	IND	410505	MAHARASHTRA
52450	Baramati	Pune	IND	412103	MAHARASHTRA
52451	Baramati	Pune	IND	413115	MAHARASHTRA
52452	Purandar	Pune	IND	412104	MAHARASHTRA
52453	Pune City	Pune	IND	411051	MAHARASHTRA
52454	Pune City	Pune	IND	411021	MAHARASHTRA
52455	Pune City	Pune	IND	411007	MAHARASHTRA
52456	Pune City	Pune	IND	411004	MAHARASHTRA
52457	Pune City	Pune	IND	411002	MAHARASHTRA
52458	Pune City	Pune	IND	411042	MAHARASHTRA
52459	Pune City	Pune	IND	411008	MAHARASHTRA
52460	Pune City	Pune	IND	411020	MAHARASHTRA
52461	Pune City	Pune	IND	411005	MAHARASHTRA
52462	Pune City	Pune	IND	411043	MAHARASHTRA
52463	Pune City	Pune	IND	411038	MAHARASHTRA
52464	Pune City	Pune	IND	411016	MAHARASHTRA
52465	Pune City	Pune	IND	411024	MAHARASHTRA
52466	Pune City	Pune	IND	411052	MAHARASHTRA
52467	Pune City	Pune	IND	411011	MAHARASHTRA
52468	Pune City	Pune	IND	411046	MAHARASHTRA
52469	Pune City	Pune	IND	411030	MAHARASHTRA
52470	Pune City	Pune	IND	411023	MAHARASHTRA
52471	Pune City	Pune	IND	411045	MAHARASHTRA
52472	Pune City	Pune	IND	411009	MAHARASHTRA
52473	Pune City	Pune	IND	411041	MAHARASHTRA
52474	Pune City	Pune	IND	411058	MAHARASHTRA
52475	Mhasla	Raigarh(MH)	IND	402101	MAHARASHTRA
52476	Shriwardhan	Raigarh(MH)	IND	402114	MAHARASHTRA
52477	NA	Raigarh(MH)	IND	402302	MAHARASHTRA
52478	Roha	Raigarh(MH)	IND	402308	MAHARASHTRA
52479	Shriwardhan	Raigarh(MH)	IND	402403	MAHARASHTRA
52480	Alibag	Raigarh(MH)	IND	402203	MAHARASHTRA
52481	Mahad	Raigarh(MH)	IND	415213	MAHARASHTRA
52482	Mahad	Raigarh(MH)	IND	402102	MAHARASHTRA
52483	Shriwardhan	Raigarh(MH)	IND	402404	MAHARASHTRA
52484	Shriwardhan	Raigarh(MH)	IND	402402	MAHARASHTRA
52485	NA	Raigarh(MH)	IND	402103	MAHARASHTRA
52486	Murud	Raigarh(MH)	IND	402401	MAHARASHTRA
52487	Roha	Raigarh(MH)	IND	402304	MAHARASHTRA
52488	Alibag	Raigarh(MH)	IND	402209	MAHARASHTRA
52489	Mahad	Raigarh(MH)	IND	402301	MAHARASHTRA
52490	Mahad	Raigarh(MH)	IND	402309	MAHARASHTRA
52491	Mangaon	Raigarh(MH)	IND	402104	MAHARASHTRA
52492	Mhasla	Raigarh(MH)	IND	402105	MAHARASHTRA
52493	Mangaon	Raigarh(MH)	IND	402117	MAHARASHTRA
52494	Alibag	Raigarh(MH)	IND	402204	MAHARASHTRA
52495	NA	Raigarh(MH)	IND	402106	MAHARASHTRA
52496	Mahad	Raigarh(MH)	IND	402305	MAHARASHTRA
52497	Mangaon	Raigarh(MH)	IND	402120	MAHARASHTRA
52498	Sudhagad	Raigarh(MH)	IND	410205	MAHARASHTRA
52499	Pen	Raigarh(MH)	IND	402107	MAHARASHTRA
52500	Pen	Raigarh(MH)	IND	402125	MAHARASHTRA
52501	Roha	Raigarh(MH)	IND	402126	MAHARASHTRA
52502	Poladpur	Raigarh(MH)	IND	402303	MAHARASHTRA
52503	Alibag	Raigarh(MH)	IND	402108	MAHARASHTRA
52504	Alibag	Raigarh(MH)	IND	402202	MAHARASHTRA
52505	Roha	Raigarh(MH)	IND	402109	MAHARASHTRA
52506	Roha	Raigarh(MH)	IND	402116	MAHARASHTRA
52507	Alibag	Raigarh(MH)	IND	402208	MAHARASHTRA
52508	Mangaon	Raigarh(MH)	IND	402122	MAHARASHTRA
52509	Shriwardhan	Raigarh(MH)	IND	402110	MAHARASHTRA
52510	Mangaon	Raigarh(MH)	IND	402111	MAHARASHTRA
52511	Mangaon	Raigarh(MH)	IND	402112	MAHARASHTRA
52512	Alibag	Raigarh(MH)	IND	402207	MAHARASHTRA
52513	Mahad	Raigarh(MH)	IND	402115	MAHARASHTRA
52514	Mahad	Raigarh(MH)	IND	402306	MAHARASHTRA
52515	Mahad	Raigarh(MH)	IND	402307	MAHARASHTRA
52516	Shriwardhan	Raigarh(MH)	IND	402113	MAHARASHTRA
52517	Chiplun	Ratnagiri	IND	415605	MAHARASHTRA
52518	Chiplun	Ratnagiri	IND	415607	MAHARASHTRA
52519	Chiplun	Ratnagiri	IND	415641	MAHARASHTRA
52520	Dapoli	Ratnagiri	IND	415716	MAHARASHTRA
52521	Dapoli	Ratnagiri	IND	415214	MAHARASHTRA
52522	Chiplun	Ratnagiri	IND	415601	MAHARASHTRA
52523	Chiplun	Ratnagiri	IND	415701	MAHARASHTRA
52524	Chiplun	Ratnagiri	IND	415606	MAHARASHTRA
52525	Chiplun	Ratnagiri	IND	415628	MAHARASHTRA
52526	Chiplun	Ratnagiri	IND	415602	MAHARASHTRA
52527	Guhagar	Ratnagiri	IND	415724	MAHARASHTRA
52528	Guhagar	Ratnagiri	IND	415719	MAHARASHTRA
52529	Dapoli	Ratnagiri	IND	415711	MAHARASHTRA
52530	Guhagar	Ratnagiri	IND	415729	MAHARASHTRA
52531	Mandangad	Ratnagiri	IND	415208	MAHARASHTRA
52532	Chiplun	Ratnagiri	IND	416707	MAHARASHTRA
52533	Chiplun	Ratnagiri	IND	415637	MAHARASHTRA
52534	Rajapur	Ratnagiri	IND	416713	MAHARASHTRA
52535	Lanja	Ratnagiri	IND	416712	MAHARASHTRA
52536	Sangmeshwar	Ratnagiri	IND	415807	MAHARASHTRA
52537	Sangmeshwar	Ratnagiri	IND	415804	MAHARASHTRA
52538	Ratnagiri	Ratnagiri	IND	415626	MAHARASHTRA
52539	Ratnagiri	Ratnagiri	IND	415619	MAHARASHTRA
52540	Ratnagiri	Ratnagiri	IND	415614	MAHARASHTRA
52541	Rajapur	Ratnagiri	IND	415805	MAHARASHTRA
52542	Sangmeshwar	Ratnagiri	IND	415609	MAHARASHTRA
52543	Chiplun	Ratnagiri	IND	415610	MAHARASHTRA
52544	Ratnagiri	Ratnagiri	IND	415620	MAHARASHTRA
52545	Ratnagiri	Ratnagiri	IND	415617	MAHARASHTRA
52546	Lanja	Ratnagiri	IND	416701	MAHARASHTRA
52547	Chiplun	Ratnagiri	IND	415639	MAHARASHTRA
52548	Ratnagiri	Ratnagiri	IND	415615	MAHARASHTRA
52549	Rajapur	Ratnagiri	IND	415806	MAHARASHTRA
52550	Rajapur	Ratnagiri	IND	416705	MAHARASHTRA
52551	Rajapur	Ratnagiri	IND	416704	MAHARASHTRA
52552	Ratnagiri	Ratnagiri	IND	415803	MAHARASHTRA
52553	Ratnagiri	Ratnagiri	IND	415616	MAHARASHTRA
52554	Rajapur	Ratnagiri	IND	416702	MAHARASHTRA
52555	Chiplun	Ratnagiri	IND	415612	MAHARASHTRA
52556	Rajapur	Ratnagiri	IND	416709	MAHARASHTRA
52557	Ratnagiri	Ratnagiri	IND	415613	MAHARASHTRA
52558	Sangmeshwar	Ratnagiri	IND	415801	MAHARASHTRA
52559	Sangmeshwar	Ratnagiri	IND	415611	MAHARASHTRA
52560	Lanja	Ratnagiri	IND	415802	MAHARASHTRA
52561	Ratnagiri	Ratnagiri	IND	415629	MAHARASHTRA
52562	Rajapur	Ratnagiri	IND	415643	MAHARASHTRA
52563	Guhagar	Ratnagiri	IND	415726	MAHARASHTRA
52564	Guhagar	Ratnagiri	IND	415705	MAHARASHTRA
52565	Chiplun	Ratnagiri	IND	415603	MAHARASHTRA
52566	Khed	Ratnagiri	IND	415730	MAHARASHTRA
52567	Dapoli	Ratnagiri	IND	415714	MAHARASHTRA
52568	Khed	Ratnagiri	IND	415621	MAHARASHTRA
52569	Dapoli	Ratnagiri	IND	415720	MAHARASHTRA
52570	Dapoli	Ratnagiri	IND	415706	MAHARASHTRA
52571	Dapoli	Ratnagiri	IND	415712	MAHARASHTRA
52572	Khed	Ratnagiri	IND	415718	MAHARASHTRA
52573	Chiplun	Ratnagiri	IND	415710	MAHARASHTRA
52574	Guhagar	Ratnagiri	IND	415703	MAHARASHTRA
52575	Dapoli	Ratnagiri	IND	415713	MAHARASHTRA
52576	Guhagar	Ratnagiri	IND	415728	MAHARASHTRA
52577	Khed	Ratnagiri	IND	415727	MAHARASHTRA
52578	Dapoli	Ratnagiri	IND	415717	MAHARASHTRA
52579	Khed	Ratnagiri	IND	415640	MAHARASHTRA
52580	Khed	Ratnagiri	IND	415709	MAHARASHTRA
52581	Chiplun	Ratnagiri	IND	415709	MAHARASHTRA
52582	Chiplun	Ratnagiri	IND	415604	MAHARASHTRA
52583	Khed	Ratnagiri	IND	415715	MAHARASHTRA
52584	Mandangad	Ratnagiri	IND	415202	MAHARASHTRA
52585	Khed	Ratnagiri	IND	415708	MAHARASHTRA
52586	Khed	Ratnagiri	IND	415722	MAHARASHTRA
52587	Sangmeshwar	Ratnagiri	IND	415608	MAHARASHTRA
52588	Mandangad	Ratnagiri	IND	415203	MAHARASHTRA
52589	Chiplun	Ratnagiri	IND	415702	MAHARASHTRA
52590	Phaltan	Satara	IND	415537	MAHARASHTRA
52591	Jawali	Satara	IND	415020	MAHARASHTRA
52592	Satara	Satara	IND	415019	MAHARASHTRA
52593	Satara	Satara	IND	415518	MAHARASHTRA
52594	Wai	Satara	IND	412804	MAHARASHTRA
52595	Wai	Satara	IND	415515	MAHARASHTRA
52596	Khatav	Satara	IND	415503	MAHARASHTRA
52597	Satara	Satara	IND	415002	MAHARASHTRA
52598	Khatav	Satara	IND	415504	MAHARASHTRA
52599	Wai	Satara	IND	415516	MAHARASHTRA
52600	Wai	Satara	IND	415536	MAHARASHTRA
52601	Khandala	Satara	IND	412802	MAHARASHTRA
52602	Khatav	Satara	IND	415505	MAHARASHTRA
52603	Koregaon	Satara	IND	415021	MAHARASHTRA
52604	Wai	Satara	IND	415530	MAHARASHTRA
52605	Koregaon	Satara	IND	415501	MAHARASHTRA
52606	Jawoli	Satara	IND	415514	MAHARASHTRA
52607	Khatav	Satara	IND	415527	MAHARASHTRA
52608	Satara	Satara	IND	415015	MAHARASHTRA
52609	Phaltan	Satara	IND	415521	MAHARASHTRA
52610	Mahabaleshwar	Satara	IND	412806	MAHARASHTRA
52611	Man (dahiwadi)	Satara	IND	415023	MAHARASHTRA
52612	Phaltan	Satara	IND	415523	MAHARASHTRA
52613	Jawali	Satara	IND	415012	MAHARASHTRA
52614	Satara	Satara	IND	415004	MAHARASHTRA
52615	Satara	Satara	IND	415519	MAHARASHTRA
52616	Wai	Satara	IND	415513	MAHARASHTRA
52617	Mahabaleshwar	Satara	IND	412805	MAHARASHTRA
52618	Satara	Satara	IND	415013	MAHARASHTRA
52619	Wai	Satara	IND	412803	MAHARASHTRA
52620	Koregaon	Satara	IND	415525	MAHARASHTRA
52621	Khatav	Satara	IND	415502	MAHARASHTRA
52622	Satara	Satara	IND	415511	MAHARASHTRA
52623	Phaltan	Satara	IND	415522	MAHARASHTRA
52624	Satara	Satara	IND	415003	MAHARASHTRA
52625	Koregaon	Satara	IND	415010	MAHARASHTRA
52626	Phaltan	Satara	IND	412801	MAHARASHTRA
52627	Wai	Satara	IND	415517	MAHARASHTRA
52628	Phaltan	Satara	IND	415528	MAHARASHTRA
52629	Koregaon	Satara	IND	415107	MAHARASHTRA
52630	Satara	Satara	IND	415011	MAHARASHTRA
52631	Koregaon	Satara	IND	415524	MAHARASHTRA
52632	Khandala Bawada	Satara	IND	415526	MAHARASHTRA
52633	Koregaon	Satara	IND	415116	MAHARASHTRA
52634	Satara	Satara	IND	415022	MAHARASHTRA
52635	Khatav	Satara	IND	415510	MAHARASHTRA
52636	Patan	Satara	IND	415209	MAHARASHTRA
52637	Karad	Satara	IND	415115	MAHARASHTRA
52638	Patan	Satara	IND	415520	MAHARASHTRA
52639	Man	Satara	IND	415508	MAHARASHTRA
52640	Patan	Satara	IND	415211	MAHARASHTRA
52641	Patan	Satara	IND	415112	MAHARASHTRA
52642	Karad	Satara	IND	415104	MAHARASHTRA
52643	Khatav	Satara	IND	415312	MAHARASHTRA
52644	Karad	Satara	IND	415110	MAHARASHTRA
52645	Khatav	Satara	IND	415507	MAHARASHTRA
52646	Man	Satara	IND	415540	MAHARASHTRA
52647	Karad	Satara	IND	415103	MAHARASHTRA
52648	Patan	Satara	IND	415207	MAHARASHTRA
52649	Khatav	Satara	IND	415538	MAHARASHTRA
52650	Karad	Satara	IND	415539	MAHARASHTRA
52651	Karad	Satara	IND	415122	MAHARASHTRA
52652	Khatav	Satara	IND	415506	MAHARASHTRA
52653	Karad	Satara	IND	415124	MAHARASHTRA
52654	Patan	Satara	IND	415205	MAHARASHTRA
52655	Patan	Satara	IND	415212	MAHARASHTRA
52656	Karad	Satara	IND	415106	MAHARASHTRA
52657	Khatav	Satara	IND	415102	MAHARASHTRA
52658	Man	Satara	IND	415509	MAHARASHTRA
52659	Karad	Satara	IND	415105	MAHARASHTRA
52660	Karad	Satara	IND	415111	MAHARASHTRA
52661	Karad	Satara	IND	415109	MAHARASHTRA
52662	Patan	Satara	IND	415206	MAHARASHTRA
52663	Patan	Satara	IND	415014	MAHARASHTRA
52664	Khatav	Satara	IND	415512	MAHARASHTRA
52665	Karad	Satara	IND	415114	MAHARASHTRA
52666	Karad	Satara	IND	415108	MAHARASHTRA
52667	Rahta	Ahmed Nagar	IND	413710	MAHARASHTRA
52668	Kopergaon	Ahmed Nagar	IND	423602	MAHARASHTRA
52669	Kopergaon	Ahmed Nagar	IND	423601	MAHARASHTRA
52670	Akole	Ahmed Nagar	IND	422610	MAHARASHTRA
52671	Nevasa	Ahmed Nagar	IND	414604	MAHARASHTRA
52672	Rahata	Ahmed Nagar	IND	413736	MAHARASHTRA
52673	Rahata	Ahmed Nagar	IND	413713	MAHARASHTRA
52674	Sangamner	Ahmed Nagar	IND	422611	MAHARASHTRA
52675	Nevasa	Ahmed Nagar	IND	414603	MAHARASHTRA
52676	Shrirampur.	Ahmed Nagar	IND	413721	MAHARASHTRA
52677	Kopergaon	Ahmed Nagar	IND	423605	MAHARASHTRA
52678	Rahta	Ahmed Nagar	IND	413712	MAHARASHTRA
52679	Rahata	Ahmed Nagar	IND	413707	MAHARASHTRA
52680	Rahata	Ahmed Nagar	IND	423107	MAHARASHTRA
52681	Akole	Ahmed Nagar	IND	422601	MAHARASHTRA
52682	Sangamner	Ahmed Nagar	IND	413714	MAHARASHTRA
52683	Sangamner	Ahmed Nagar	IND	413738	MAHARASHTRA
52684	Rahta	Ahmed Nagar	IND	413737	MAHARASHTRA
52685	Shrirampur.	Ahmed Nagar	IND	413715	MAHARASHTRA
52686	Nevasa	Ahmed Nagar	IND	414609	MAHARASHTRA
52687	Nevasa	Ahmed Nagar	IND	414605	MAHARASHTRA
52688	Sangamner	Ahmed Nagar	IND	422602	MAHARASHTRA
52689	Rahta	Ahmed Nagar	IND	413723	MAHARASHTRA
52690	Kopargaon	Ahmed Nagar	IND	423604	MAHARASHTRA
52691	Rahuri	Ahmed Nagar	IND	413716	MAHARASHTRA
52692	Sangamner	Ahmed Nagar	IND	422603	MAHARASHTRA
52693	Kopergaon	Ahmed Nagar	IND	423607	MAHARASHTRA
52694	Sangamner	Ahmed Nagar	IND	422620	MAHARASHTRA
52695	Shrirampur.	Ahmed Nagar	IND	413718	MAHARASHTRA
52696	Shrirampur	Ahmed Nagar	IND	413709	MAHARASHTRA
52697	Shrirampur	Ahmed Nagar	IND	413717	MAHARASHTRA
52698	Rahuri	Ahmed Nagar	IND	413705	MAHARASHTRA
52699	Rahuri	Ahmed Nagar	IND	413706	MAHARASHTRA
52700	Rahuri	Ahmed Nagar	IND	413722	MAHARASHTRA
52701	Rahta	Ahmed Nagar	IND	413719	MAHARASHTRA
52702	Akole	Ahmed Nagar	IND	422604	MAHARASHTRA
52703	Kopargaon	Ahmed Nagar	IND	413708	MAHARASHTRA
52704	Sangamner	Ahmed Nagar	IND	422622	MAHARASHTRA
52705	Sangamner	Ahmed Nagar	IND	422605	MAHARASHTRA
52706	Sangamner	Ahmed Nagar	IND	422608	MAHARASHTRA
52707	Kopargaon	Ahmed Nagar	IND	423603	MAHARASHTRA
52708	Rahata	Ahmed Nagar	IND	423109	MAHARASHTRA
52709	Shrirampur.	Ahmed Nagar	IND	413711	MAHARASHTRA
52710	Shrirampur.	Ahmed Nagar	IND	413725	MAHARASHTRA
52711	Shrirampur	Ahmed Nagar	IND	413720	MAHARASHTRA
52712	Shrirampur.	Ahmed Nagar	IND	413739	MAHARASHTRA
52713	Kankavli	Sindhudurg	IND	416602	MAHARASHTRA
52714	Kudal	Sindhudurg	IND	416812	MAHARASHTRA
52715	Malvan	Sindhudurg	IND	416614	MAHARASHTRA
52716	Kudal	Sindhudurg	IND	416628	MAHARASHTRA
52717	Malvan	Sindhudurg	IND	416605	MAHARASHTRA
52718	Devgad	Sindhudurg	IND	416613	MAHARASHTRA
52719	Malvan	Sindhudurg	IND	416626	MAHARASHTRA
52720	Kudal	Sindhudurg	IND	416632	MAHARASHTRA
52721	Devgad	Sindhudurg	IND	416612	MAHARASHTRA
52722	Kankavli	Sindhudurg	IND	416620	MAHARASHTRA
52723	Kudal	Sindhudurg	IND	416603	MAHARASHTRA
52724	Malvan	Sindhudurg	IND	416604	MAHARASHTRA
52725	Kankavli	Sindhudurg	IND	416703	MAHARASHTRA
52726	Malvan	Sindhudurg	IND	416608	MAHARASHTRA
52727	Devgad	Sindhudurg	IND	416615	MAHARASHTRA
52728	Devgad	Sindhudurg	IND	416623	MAHARASHTRA
52729	Devgad	Sindhudurg	IND	416803	MAHARASHTRA
52730	Devgad	Sindhudurg	IND	416630	MAHARASHTRA
52731	Devgad	Sindhudurg	IND	416804	MAHARASHTRA
52732	Devgad	Sindhudurg	IND	416811	MAHARASHTRA
52733	Devgad	Sindhudurg	IND	416601	MAHARASHTRA
52734	Kankavli	Sindhudurg	IND	416616	MAHARASHTRA
52735	Kankavli	Sindhudurg	IND	416609	MAHARASHTRA
52736	Devgad	Sindhudurg	IND	416610	MAHARASHTRA
52737	Malvan	Sindhudurg	IND	416534	MAHARASHTRA
52738	Kanakvli	Sindhudurg	IND	416611	MAHARASHTRA
52739	Devgad	Sindhudurg	IND	416801	MAHARASHTRA
52740	Devgad	Sindhudurg	IND	416807	MAHARASHTRA
52741	Devgad	Sindhudurg	IND	416805	MAHARASHTRA
52742	Devgad	Sindhudurg	IND	416806	MAHARASHTRA
52743	Vaibhavwadi	Sindhudurg	IND	416810	MAHARASHTRA
52744	Sawantwadi	Sindhudurg	IND	416513	MAHARASHTRA
52745	Sawantwadi	Sindhudurg	IND	416511	MAHARASHTRA
52746	Kudal	Sindhudurg	IND	416525	MAHARASHTRA
52747	Dodamarg	Sindhudurg	IND	416512	MAHARASHTRA
52748	Kudal	Sindhudurg	IND	416528	MAHARASHTRA
52749	Sindhudurgkudal	Sindhudurg	IND	416521	MAHARASHTRA
52750	Sawantwadi	Sindhudurg	IND	416531	MAHARASHTRA
52751	Dodamarg	Sindhudurg	IND	416549	MAHARASHTRA
52752	Kudal	Sindhudurg	IND	416520	MAHARASHTRA
52753	Kudal	Sindhudurg	IND	416550	MAHARASHTRA
52754	Sawantwadi	Sindhudurg	IND	416514	MAHARASHTRA
52755	Kudal	Sindhudurg	IND	416519	MAHARASHTRA
52756	Vengurla	Sindhudurg	IND	416523	MAHARASHTRA
52757	Kudal	Sindhudurg	IND	416522	MAHARASHTRA
52758	Vengurla	Sindhudurg	IND	416517	MAHARASHTRA
52759	Vengurla	Sindhudurg	IND	416518	MAHARASHTRA
52760	Vengurla	Sindhudurg	IND	416529	MAHARASHTRA
52761	Vengurla	Sindhudurg	IND	416515	MAHARASHTRA
52762	Vengurla	Sindhudurg	IND	416516	MAHARASHTRA
52763	Kudal	Sindhudurg	IND	416524	MAHARASHTRA
52764	Barshi	Solapur	IND	413411	MAHARASHTRA
52765	Akkalkot	Solapur	IND	413217	MAHARASHTRA
52766	South Solapur	Solapur	IND	413221	MAHARASHTRA
52767	Madha	Solapur	IND	413410	MAHARASHTRA
52768	North Solapur	Solapur	IND	413255	MAHARASHTRA
52769	North Solapur	Solapur	IND	413006	MAHARASHTRA
52770	Mohol	Solapur	IND	413213	MAHARASHTRA
52771	Akkalkot	Solapur	IND	413227	MAHARASHTRA
52772	North Solapur	Solapur	IND	413222	MAHARASHTRA
52773	Barshi	Solapur	IND	413403	MAHARASHTRA
52774	Barshi	Solapur	IND	413404	MAHARASHTRA
52775	Mohol	Solapur	IND	413248	MAHARASHTRA
52776	Barshi	Solapur	IND	413409	MAHARASHTRA
52777	Akkalkot	Solapur	IND	413216	MAHARASHTRA
52778	Mohol	Solapur	IND	413214	MAHARASHTRA
52779	Mohol	Solapur	IND	413303	MAHARASHTRA
52780	Barshi	Solapur	IND	413401	MAHARASHTRA
52781	Akkalkot	Solapur	IND	413226	MAHARASHTRA
52782	Solapur North	Solapur	IND	413005	MAHARASHTRA
52783	Akkalkot	Solapur	IND	413220	MAHARASHTRA
52784	Barshi	Solapur	IND	413406	MAHARASHTRA
52785	South Solapur	Solapur	IND	413215	MAHARASHTRA
52786	North Solapur	Solapur	IND	413004	MAHARASHTRA
52787	Akkalkot	Solapur	IND	413219	MAHARASHTRA
52788	Mohol	Solapur	IND	413253	MAHARASHTRA
52789	Mohol	Solapur	IND	413324	MAHARASHTRA
52790	Solapur South	Solapur	IND	413224	MAHARASHTRA
52791	Solapur North	Solapur	IND	413007	MAHARASHTRA
52792	North Solapur	Solapur	IND	413002	MAHARASHTRA
52793	Barshi	Solapur	IND	413412	MAHARASHTRA
52794	Barshi	Solapur	IND	413402	MAHARASHTRA
52795	South Solapur	Solapur	IND	413228	MAHARASHTRA
52796	Akkalkot	Solapur	IND	413218	MAHARASHTRA
52797	Solapur North	Solapur	IND	413003	MAHARASHTRA
52798	Solapur North	Solapur	IND	413006	MAHARASHTRA
52799	Solapur North	Solapur	IND	413002	MAHARASHTRA
52800	Solapur North	Solapur	IND	413001	MAHARASHTRA
52801	Solapur South	Solapur	IND	413008	MAHARASHTRA
52802	Ambarnath	Thane	IND	421506	MAHARASHTRA
52803	Kalyan	Thane	IND	421501	MAHARASHTRA
52804	Ambarnath	Thane	IND	421501	MAHARASHTRA
52805	NA	Thane	IND	400610	MAHARASHTRA
52806	NA	Thane	IND	400608	MAHARASHTRA
52807	NA	Thane	IND	400602	MAHARASHTRA
52808	Thane	Thane	IND	400606	MAHARASHTRA
52809	Thane	Thane	IND	400605	MAHARASHTRA
52810	Thane	Thane	IND	400603	MAHARASHTRA
52811	Thane	Thane	IND	400612	MAHARASHTRA
52812	Thane	Thane	IND	400602	MAHARASHTRA
52813	Thane	Thane	IND	400607	MAHARASHTRA
52814	Thane	Thane	IND	400601	MAHARASHTRA
52815	Thane	Thane	IND	400604	MAHARASHTRA
52816	Ambarnath	Thane	IND	421002	MAHARASHTRA
52817	Shahapur	Thane	IND	421603	MAHARASHTRA
52818	Bhiwandi	Thane	IND	421308	MAHARASHTRA
52819	Shahapur	Thane	IND	421402	MAHARASHTRA
52820	Kalyan	Thane	IND	421201	MAHARASHTRA
52821	Kalyan	Thane	IND	421203	MAHARASHTRA
52822	Kalyan	Thane	IND	421306	MAHARASHTRA
52823	Kalyan	Thane	IND	421301	MAHARASHTRA
52824	Shahapur	Thane	IND	421602	MAHARASHTRA
52825	Kalyan	Thane	IND	421403	MAHARASHTRA
52826	Bhiwandi	Thane	IND	421312	MAHARASHTRA
52827	Ambarnath	Thane	IND	421503	MAHARASHTRA
52828	Kalyan	Thane	IND	421605	MAHARASHTRA
52829	Kalyan	Thane	IND	421204	MAHARASHTRA
52830	Kalyan	Thane	IND	421102	MAHARASHTRA
52831	Murbad	Thane	IND	421401	MAHARASHTRA
52832	Ambarnath	Thane	IND	421505	MAHARASHTRA
52833	Ambarnath	Thane	IND	421502	MAHARASHTRA
52834	Kalyan	Thane	IND	421103	MAHARASHTRA
52835	Shahapur	Thane	IND	421601	MAHARASHTRA
52836	Kalyan	Thane	IND	421002	MAHARASHTRA
52837	Bhiwandi	Thane	IND	421302	MAHARASHTRA
52838	Kalyan	Thane	IND	421004	MAHARASHTRA
52839	Kalyan	Thane	IND	421005	MAHARASHTRA
52840	Bhiwandi	Thane	IND	421305	MAHARASHTRA
52841	Kalyan	Thane	IND	421202	MAHARASHTRA
52842	Bhiwandi	Thane	IND	421101	MAHARASHTRA
52843	Bhiwandi	Thane	IND	421311	MAHARASHTRA
52844	Dadar	Mumbai	IND	400012	MAHARASHTRA
52845	Dadar	Mumbai	IND	400003	MAHARASHTRA
52846	Dadar	Mumbai	IND	400009	MAHARASHTRA
52847	NA	Mumbai	IND	400005	MAHARASHTRA
52848	NA	Amravati	IND	444602	MAHARASHTRA
52849	Amaravati	Amravati	IND	444701	MAHARASHTRA
52850	Palghar	Thane	IND	401403	MAHARASHTRA
52851	Dahanu	Thane	IND	401702	MAHARASHTRA
52852	Dahanu	Thane	IND	401609	MAHARASHTRA
52853	Palghar	Thane	IND	401504	MAHARASHTRA
52854	Palghar	Thane	IND	401506	MAHARASHTRA
52855	Thane	Thane	IND	401106	MAHARASHTRA
52856	Palghar	Thane	IND	401405	MAHARASHTRA
52857	Osmanabad	Osmanabad	IND	413582	MAHARASHTRA
52858	Tuljapur	Osmanabad	IND	413603	MAHARASHTRA
52859	Nanded	Nanded	IND	431602	MAHARASHTRA
52860	Osmanabad	Osmanabad	IND	413509	MAHARASHTRA
52861	Osmanabad	Osmanabad	IND	413501	MAHARASHTRA
52862	Tuljapur	Osmanabad	IND	413601	MAHARASHTRA
52863	Vashi	Osmanabad	IND	413503	MAHARASHTRA
52864	Osmanabad	Osmanabad	IND	413405	MAHARASHTRA
52865	Kallam	Osmanabad	IND	413525	MAHARASHTRA
52866	Thane	Thane	IND	401107	MAHARASHTRA
52867	Thane	Thane	IND	401101	MAHARASHTRA
52868	Vasai	Thane	IND	401301	MAHARASHTRA
52869	Vasai	Thane	IND	401302	MAHARASHTRA
52870	Bassein	Thane	IND	401201	MAHARASHTRA
52871	Bassein	Thane	IND	401202	MAHARASHTRA
52872	Palghar	Thane	IND	401501	MAHARASHTRA
52873	Dahanu	Thane	IND	401701	MAHARASHTRA
52874	Thane	Thane	IND	401105	MAHARASHTRA
52875	Dahanu	Thane	IND	401503	MAHARASHTRA
52876	Dahanu	Thane	IND	401601	MAHARASHTRA
52877	Dahanu	Thane	IND	401602	MAHARASHTRA
52878	Dahanu	Thane	IND	401608	MAHARASHTRA
52879	Dahanu	Thane	IND	401610	MAHARASHTRA
52880	Bhiwandi	Thane	IND	401206	MAHARASHTRA
52881	Jawhar	Thane	IND	401603	MAHARASHTRA
52882	Dahanu	Thane	IND	401607	MAHARASHTRA
52883	Palghar	Thane	IND	401401	MAHARASHTRA
52884	Palghar	Thane	IND	401402	MAHARASHTRA
52885	Dahanu	Thane	IND	401703	MAHARASHTRA
52886	Mokhada	Thane	IND	401604	MAHARASHTRA
